t,P
0.0,587718.8582644069
42.49216703719764,872825.8630831697
84.98433407439528,870766.3537773156
127.47650111159291,886108.4772337802
169.96866814879056,880160.1993608994
212.46083518598817,876926.9362031678
254.95300222318582,838389.7275283554
297.44516926038347,852747.8335094778
339.9373362975811,863830.8745428183
382.42950333477876,899221.6673227767
424.92167037197635,900569.966362139
467.413837409174,896862.0919867137
509.90600444637164,888158.4470156133
552.3981714835693,881688.6184774848
594.8903385207669,881809.8887018652
637.3825055579646,888321.5208211187
679.8746725951622,835930.381791704
722.3668396323599,828323.7880069942
764.8590066695575,822576.1123532852
807.3511737067552,866801.5435229442
849.8433407439527,840766.9071688454
892.3355077811503,817434.4311830663
934.827674818348,846724.7178211553
977.3198418555456,882005.787917567
1019.8120088927433,848291.0168540976
1062.304175929941,828819.4780043621
1104.7963429671386,833076.3438181583
1147.288510004336,853688.8784986206
1189.7806770415339,836351.4759237315
1232.2728440787314,813665.9242851499
1274.7650111159292,837096.1475076902
1317.2571781531267,833062.407435376
1359.7493451903244,801029.5289108506
1402.241512227522,808925.1610403579
1444.7336792647197,826042.5942538898
1487.2258463019173,878058.4176712843
1529.718013339115,813209.9143536427
1572.2101803763126,794415.0252406683
1614.7023474135103,767268.6212319691
1657.1945144507079,840634.2179671635
1699.6866814879054,857227.7979605412
1742.1788485251031,864814.9629940041
1784.6710155623007,842678.2767880721
1827.1631825994984,843849.1303014735
1869.655349636696,839294.5084005042
1912.1475166738937,828125.2135978907
1954.6396837110913,842253.8831489556
1997.131850748289,860268.1200265889
2039.6240177854866,880053.7135446066
2082.1161848226843,876317.6118129804
2124.608351859882,867223.0772778748
2167.1005188970794,878881.4463650801
2209.592685934277,879771.4994621456
2252.084852971475,865998.3690923991
2294.577020008672,828785.8055190496
2337.06918704587,833941.9274066088
2379.5613540830677,854833.7663039172
2422.0535211202655,853839.3998707813
2464.545688157463,799939.2595909368
2507.0378551946606,807875.8407708663
2549.5300222318583,817723.7887633932
2592.022189269056,873744.4764552681
2634.5143563062534,863188.1870834394
2677.006523343451,877645.8668934129
2719.498690380649,818802.1816258634
2761.990857417846,815393.6264948067
2804.483024455044,816885.3627727691
2846.9751914922417,870782.1649043786
2889.4673585294395,874054.8368265885
2931.959525566637,877964.1260853548
2974.4516926038345,873319.8878293696
3016.9438596410323,843524.9732213833
3059.43602667823,835505.9218865173
3101.9281937154274,786200.5545247393
3144.420360752625,811529.9244690513
3186.912527789823,810760.9443370039
3229.4046948270206,868614.6446333759
3271.896861864218,878349.6130798676
3314.3890289014157,880647.768533279
3356.8811959386135,876413.0609475097
3399.373362975811,881534.5724637532
3441.8655300130085,898147.879997359
3484.3576970502063,892137.137915978
3526.849864087404,873275.8101886078
3569.3420311246014,861288.3179742956
3611.834198161799,831289.0091571249
3654.326365198997,831258.7749347889
3696.8185322361946,831547.9156078247
3739.310699273392,862253.7983960959
3781.8028663105897,871626.0488874551
3824.2950333477875,867492.8079056669
3866.7872003849848,874591.1886360368
3909.2793674221825,823689.6421265022
3951.7715344593803,813415.1266932718
3994.263701496578,794948.6664626026
4036.7558685337754,812046.6341298197
4079.248035570973,813042.7179539299
4121.740202608171,822469.671724
4164.232369645369,857815.0381027245
4206.724536682566,841903.082969425
4249.216703719764,843139.0149157932
4291.708870756961,852980.8945118967
4334.201037794159,883801.6951764572
4376.6932048313565,858502.13438386
4419.185371868554,824691.71675887
4461.677538905752,822923.5306379846
4504.16970594295,800778.4048115357
4546.661872980148,808156.4884900376
4589.154040017344,803091.4098233271
4631.646207054542,820547.447543803
4674.13837409174,545036.6341323438
4716.630541128938,547551.0520201705
4759.122708166135,595350.0334639344
4801.614875203333,886773.7346067727
4844.107042240531,900300.5426422779
4886.599209277729,877023.4313536577
4929.091376314926,875359.6662352062
4971.583543352123,858404.6529538304
5014.075710389321,877160.5005566764
5056.567877426519,587400.5645322897
