t,P
0.0,2119506.0417060065
0.9980568408150803,2391844.0091456827
1.9961136816301606,2705942.610146198
2.994170522445241,2966315.683524626
3.992227363260321,3288072.591338401
4.990284204075401,3652402.486817321
5.988341044890482,3780493.8831426506
6.986397885705562,3695683.381857932
7.984454726520642,3603868.0558130583
8.982511567335722,3371348.394774209
9.980568408150802,3407329.0292857103
10.978625248965884,3127828.409487211
11.976682089780963,3108026.6416009385
12.974738930596043,3084865.381059341
13.972795771411125,3189394.9298395836
14.970852612226205,3221690.297613207
15.968909453041285,3091777.4377904036
16.966966293856366,2884381.930837252
17.965023134671444,2894915.971070565
18.963079975486526,2650855.1036715596
19.961136816301604,2393901.526813805
20.959193657116685,2809878.809421726
21.957250497931767,3004849.884037614
22.955307338746845,3052853.231637025
23.953364179561927,2984595.9326311257
24.95142102037701,2620003.925089673
25.949477861192086,2533660.2327665715
26.947534702007168,2778700.191435759
27.94559154282225,2851777.266379342
28.943648383637328,2995930.9200835284
29.94170522445241,3214684.558066861
30.939762065267487,3441655.33736049
31.93781890608257,3211999.2288407986
32.93587574689765,2988798.5078224135
33.93393258771273,2863352.0929611423
34.93198942852781,2976997.3405367644
35.93004626934289,3167978.962479392
36.92810311015797,3329790.680525878
37.92615995097305,3244378.7643409115
38.92421679178813,3261191.2639257913
39.92227363260321,3100870.0313107483
40.92033047341829,2975956.7727678064
41.91838731423337,3092317.987952735
42.91644415504845,2960633.2507018964
43.914500995863534,3059465.7873870586
44.912557836678616,3258200.0275269374
45.91061467749369,3279883.277327347
46.90867151830877,3510704.2731435513
47.90672835912385,3413658.4551106617
48.904785199938935,3114111.7664585556
49.90284204075402,3202797.3791783797
50.90089888156909,3100584.5147819617
51.89895572238417,3033418.794222571
52.897012563199254,3058562.2036101394
53.895069404014336,3172147.2317941976
54.89312624482942,3228957.5553504126
55.8911830856445,2961927.9563739877
56.889239926459574,2824809.720214124
57.887296767274655,2799548.240370352
58.88535360808974,2467073.757092458
59.88341044890482,2527105.865455146
60.8814672897199,2423214.506689921
61.879524130534975,2417765.5502590733
62.877580971350056,2469312.0461356957
63.87563781216514,2548520.836130806
64.87369465298022,2615338.6107176226
65.8717514937953,2353484.0804553265
66.86980833461038,2643918.2608436886
67.86786517542546,2728089.3408147474
68.86592201624055,2562344.2981652766
69.86397885705561,2600133.177916499
70.8620356978707,2889765.828684332
71.86009253868578,2802892.971287389
72.85814937950086,3047004.0628277664
73.85620622031594,3062080.3176000346
74.85426306113102,2764006.7253723913
75.8523199019461,2752493.8967705825
76.85037674276118,3038563.8888493194
77.84843358357627,2812025.3660069956
78.84649042439135,2862440.177697177
79.84454726520642,2955630.8045850256
80.8426041060215,3230859.8023482207
81.84066094683658,3052977.8823451675
82.83871778765166,3212659.607988714
83.83677462846674,3143252.470367069
84.83483146928182,3332567.2819754393
85.8328883100969,3498483.6183710564
86.83094515091199,3468505.168082681
87.82900199172707,3261541.83839318
88.82705883254215,3441248.4289371944
89.82511567335723,3166212.725159608
90.8231725141723,3059894.0985688716
91.82122935498738,3106669.0341014895
92.81928619580246,3159641.1250554845
93.81734303661754,2948795.7623236943
94.81539987743263,3093018.0288360203
95.8134567182477,3133648.909056778
96.81151355906279,2975378.9506009393
97.80957039987787,2878992.5391409188
98.80762724069295,3040254.6351335538
99.80568408150803,2965761.2448073407
100.80374092232312,3130492.0021677515
101.80179776313818,2995278.0312398383
102.79985460395326,2838772.3844129653
103.79791144476835,2952935.2259007893
104.79596828558343,2940051.407914553
105.79402512639851,2817537.9178200695
106.79208196721359,2666496.162427883
107.79013880802867,3187747.475954909
108.78819564884375,3373473.5755330273
109.78625248965884,3474526.7375425864
110.78430933047392,3568023.2334006582
111.782366171289,3452131.0204939493
112.78042301210407,3639782.604605201
113.77847985291915,3618453.2249320983
114.77653669373423,3185037.06387458
115.77459353454931,3032570.9165832307
116.77265037536439,2626953.508058099
117.77070721617947,2382375.795171567
118.76876405699456,1703867.502071168
