t,P
0.0,362603.8428238021
3.000367407271256,390711.36005062953
6.000734814542512,391093.50757873844
9.001102221813769,392417.3020043428
12.001469629085024,392417.30223865196
15.00183703635628,392417.30223865196
18.002204443627537,874351.1549064507
21.002571850898793,874349.8682191856
24.00293925817005,680228.38410394
27.003306665441304,549616.8568350335
30.00367407271256,591782.002414924
33.00404147998382,598171.6390121812
36.004408887255074,619490.0187816996
39.00477629452633,588339.3953175807
42.005143701797586,562799.5597252133
45.00551110906884,571945.7118165293
48.0058785163401,594803.4870859263
51.00624592361135,600641.8469872596
54.00661333088261,603307.4457965469
57.006980738153864,756315.9216548018
60.00734814542512,756315.7368275138
63.007715552696375,1080790.7671218095
66.00808295996764,1094263.8575470017
69.0084503672389,1077822.8144693628
72.00881777451015,1077647.6792587177
75.0091851817814,1055911.051301993
78.00955258905266,1152853.9879421236
81.00991999632392,1168406.0774124812
84.01028740359517,1158878.0378628692
87.01065481086643,1138918.3314335064
90.01102221813768,1139440.801404827
93.01138962540894,1158805.890058538
96.0117570326802,531107.0343278819
99.01212443995145,628339.7811636747
102.0124918472227,300316.16519225156
105.01285925449396,287578.1404569423
108.01322666176522,262346.78220919956
111.01359406903647,255295.06363630662
114.01396147630773,256208.72675043324
117.01432888357898,159790.59094645616
120.01469629085024,151180.0934873985
123.0150636981215,154507.76091140715
126.01543110539275,157079.1693625201
129.01579851266402,237718.1226547271
132.01616591993528,266834.5484999629
135.01653332720653,260815.85975254313
138.0169007344778,163616.11781086592
141.01726814174904,168958.84908764611
144.0176355490203,168863.0506248777
147.01800295629155,172060.2353258902
150.0183703635628,186213.11076918125
153.01873777083406,202365.8895426212
156.01910517810532,200223.9752647206
159.01947258537658,190717.0280002103
162.01983999264783,187392.39564254475
165.0202073999191,180615.37147566903
168.02057480719034,1075009.3481956543
171.0209422144616,1048538.7790027928
174.02130962173285,1750445.9580817637
177.0216770290041,5506729.729097978
180.02204443627537,5501336.546295461
183.02241184354662,5500693.517060417
186.02277925081788,5497004.218023745
189.02314665808913,5484598.494660066
192.0235140653604,5472231.976899908
195.02388147263164,5472121.007283227
198.0242488799029,5472560.880612447
201.02461628717415,5473076.277875853
204.0249836944454,5520911.109361613
207.02535110171667,4568962.554286302
210.02571850898792,4675106.713947883
213.02608591625918,4403062.332458292
216.02645332353043,646749.9524790723
219.0268207308017,652915.7895864836
222.02718813807294,652939.7071006309
225.0275555453442,652991.3843363682
228.02792295261546,651238.7786957734
231.0282903598867,661865.2881311111
234.02865776715797,661869.4290595823
237.02902517442922,689410.1289590646
240.02939258170048,688891.4395329759
243.02975998897173,848769.6815416823
246.030127396243,820155.4442421909
249.03049480351424,748107.1014646564
252.0308622107855,327711.3582815439
255.03122961805676,328382.0117096265
258.03159702532804,342800.03952055634
261.0319644325993,346579.1797818201
264.03233183987055,349547.0529939082
267.0326992471418,416385.3329419233
270.03306665441306,605907.0988745606
273.0334340616843,609976.0734275912
276.0338014689556,588027.7053416817
279.03416887622683,593181.6407193153
282.0345362834981,417533.82659700164
285.03490369076934,429301.7261788467
288.0352710980406,414500.79301036143
291.03563850531185,408528.63405995007
294.0360059125831,408099.7218668563
297.03637331985436,389291.1101782031
300.0367407271256,386084.5133689194
303.0371081343969,383297.67651511845
306.03747554166813,316370.09476807865
309.0378429489394,135806.98019392628
312.03821035621064,131758.90555505655
315.0385777634819,127972.3384337069
318.03894517075315,123313.410945284
321.0393125780244,93233.88889098167
324.03967998529566,81510.36753082935
327.0400473925669,37934.972460406956
330.0404147998382,39960.80321499567
333.04078220710943,42887.40595718499
336.0411496143807,41343.10018982109
339.04151702165194,60395.04377060814
342.0418844289232,60161.70025773309
345.04225183619445,60132.70730086393
348.0426192434657,35847.62233287948
351.04298665073696,35822.58149024729
354.0433540580082,33574.61708755462
357.0437214652795,33079.60622487076
