t,P
0.0,40166.91854279082
594.8503585430459,60250.377814186235
1189.7007170860918,60250.377814186235
1784.5510756291376,60250.377814186235
2379.4014341721836,60250.377814186235
2974.2517927152294,60250.377814186235
3569.102151258275,60250.377814186235
4163.952509801321,60250.377814186235
4758.802868344367,60250.377814186235
5353.6532268874125,60250.377814186235
5948.503585430459,60250.377814186235
6543.353943973505,60250.377814186235
7138.20430251655,60250.377814186235
7733.054661059597,60250.377814186235
8327.905019602642,60250.377814186235
8922.755378145688,60250.377814186235
9517.605736688734,60250.377814186235
10112.45609523178,60250.377814186235
10707.306453774825,60250.377814186235
11302.156812317871,60250.377814186235
11897.007170860918,60250.377814186235
12491.857529403964,60250.377814186235
13086.70788794701,60250.377814186235
13681.558246490054,60250.377814186235
14276.4086050331,60250.377814186235
14871.258963576147,60250.377814186235
15466.109322119193,60250.377814186235
16060.95968066224,60250.377814186235
16655.810039205284,60250.377814186235
17250.660397748332,60250.377814186235
17845.510756291376,60250.377814186235
18440.36111483442,60250.377814186235
19035.21147337747,60250.377814186235
19630.061831920513,60250.377814186235
20224.91219046356,60250.377814186235
20819.762549006606,60250.377814186235
21414.61290754965,60250.377814186235
22009.463266092698,60250.377814186235
22604.313624635743,60250.377814186235
23199.16398317879,60250.377814186235
23794.014341721835,60250.377814186235
24388.86470026488,60250.377814186235
24983.715058807928,60250.377814186235
25578.565417350972,60250.377814186235
26173.41577589402,60250.377814186235
26768.266134437064,60250.377814186235
27363.11649298011,60250.377814186235
27957.966851523157,60250.377814186235
28552.8172100662,60250.377814186235
29147.66756860925,60250.377814186235
29742.517927152294,60250.377814186235
30337.36828569534,60250.377814186235
30932.218644238386,60250.377814186235
31527.06900278143,60250.377814186235
32121.91936132448,60250.377814186235
32716.769719867523,60250.377814186235
33311.62007841057,60250.377814186235
33906.47043695361,60250.377814186235
34501.320795496664,60250.377814186235
35096.17115403971,60250.377814186235
35691.02151258275,60250.377814186235
36285.8718711258,60250.377814186235
36880.72222966884,60250.377814186235
37475.57258821189,60250.377814186235
38070.42294675494,60250.377814186235
38665.27330529798,60250.377814186235
39260.12366384103,60250.377814186235
39854.97402238407,60250.377814186235
40449.82438092712,60250.377814186235
41044.67473947017,60250.377814186235
41639.52509801321,60250.377814186235
42234.375456556256,60250.377814186235
42829.2258150993,60250.377814186235
43424.07617364235,60250.377814186235
44018.926532185396,60250.377814186235
44613.77689072844,60250.377814186235
45208.627249271485,60250.377814186235
45803.47760781453,60250.377814186235
46398.32796635758,60250.377814186235
46993.178324900626,60250.377814186235
47588.02868344367,60250.377814186235
48182.879041986715,60250.377814186235
48777.72940052976,60250.377814186235
49372.57975907281,60250.377814186235
49967.430117615855,60250.377814186235
50562.2804761589,60250.377814186235
51157.130834701944,60250.377814186235
51751.98119324499,60250.377814186235
52346.83155178804,60250.377814186235
52941.681910331085,60250.377814186235
53536.53226887413,60250.377814186235
54131.38262741717,60250.377814186235
54726.23298596022,60250.377814186235
55321.08334450327,60250.377814186235
55915.933703046314,60250.377814186235
56510.78406158936,60250.377814186235
57105.6344201324,60250.377814186235
57700.48477867545,60250.377814186235
58295.3351372185,60250.377814186235
58890.18549576154,60250.377814186235
59485.03585430459,60250.377814186235
60079.88621284763,60250.377814186235
60674.73657139068,60250.377814186235
61269.58692993373,60250.377814186235
61864.43728847677,60250.377814186235
62459.28764701982,60250.377814186235
63054.13800556286,60250.377814186235
63648.988364105906,60250.377814186235
64243.83872264896,60250.377814186235
64838.689081192,60250.377814186235
65433.53943973505,60250.377814186235
66028.38979827809,60250.377814186235
66623.24015682114,60250.377814186235
67218.09051536418,60250.377814186235
67812.94087390722,60250.377814186235
68407.79123245027,60250.377814186235
69002.64159099333,60250.377814186235
69597.49194953637,60250.377814186235
70192.34230807942,60250.377814186235
70787.19266662246,40166.91854279082
