t,P
0.0,1265986.218460743
29.54084170648046,1375863.8852555281
59.08168341296092,1423709.8701171596
88.62252511944138,1429517.6038201556
118.16336682592184,1493833.2431894727
147.7042085324023,1521870.0958762038
177.24505023888275,1522197.1769059077
206.7858919453632,1522772.9917354488
236.32673365184368,1516908.4601497448
265.86757535832413,1520728.2779500913
295.4084170648046,1337279.4818018836
324.94925877128503,447342.3175810557
354.4901004777655,330591.9796886023
384.030942184246,228163.401148567
413.5717838907264,180317.41638800592
443.1126255972069,818072.0380536021
472.65346730368736,754015.4468759809
502.1943090101678,726299.7206564886
531.7351507166483,726025.4165912613
561.2759924231287,2488768.6405144753
590.8168341296092,2580174.8969100523
620.3576758360897,2576331.518032879
649.8985175425701,2577466.629291089
679.4393592490505,2550011.7636377155
708.980200955531,2517758.247281218
738.5210426620115,2510309.159026468
768.061884368492,2510310.2266236492
797.6027260749725,1866747.8712550567
827.1435677814528,1868056.6344677913
856.6844094879333,1867735.6219642172
886.2252511944138,2003195.8150785342
915.7660929008943,246881.39082391176
945.3069346073747,153032.50248604149
974.8477763138552,312286.6494212982
1004.3886180203356,310480.3163070662
1033.929459726816,304994.1885486313
1063.4703014332965,304989.3811089868
1093.011143139777,335747.4396622436
1122.5519848462575,351437.83295419527
1152.092826552738,351437.83295419527
1181.6336682592184,358088.35928363
1211.174509965699,380746.5872019415
1240.7153516721794,282969.0117626799
1270.2561933786596,276998.4109898364
1299.7970350851401,276113.28530284646
1329.3378767916206,116846.36688588328
1358.878718498101,119082.1047321176
1388.4195602045816,118882.04894021279
1417.960401911062,224932.35384907218
1447.5012436175425,194313.52395084602
1477.042085324023,228454.3316557378
1506.5829270305035,331064.25878640084
1536.123768736984,322878.28628221224
1565.6646104434644,300219.94440023624
1595.205452149945,265340.0269956154
1624.7462938564252,286406.06721103773
1654.2871355629056,290835.27357368486
1683.827977269386,324157.08266873995
1713.3688189758666,322086.3424387844
1742.909660682347,322197.68334153644
1772.4505023888275,216888.32794439388
1801.991344095308,606355.2133405213
1831.5321858017885,558626.541394941
1861.073027508269,456016.7370231843
1890.6138692147495,513412.0284350241
1920.15471092123,513485.5571253043
1949.6955526277104,511708.4877692005
1979.236394334191,489517.97413448745
2008.7772360406711,487678.59238228376
2038.3180777471516,454570.3923921457
2067.858919453632,454584.8255720413
2097.3997611601126,460673.33746748837
2126.940602866593,460002.758309048
2156.4814445730735,222692.57303086703
2186.022286279554,235814.40929978804
2215.5631279860345,260530.81826138022
2245.103969692515,203265.78005331545
2274.6448113989954,203209.57451163887
2304.185653105476,215093.74642122962
2333.7264948119564,221218.70082692735
2363.267336518437,229958.3214765415
2392.8081782249174,536439.6831231989
2422.349019931398,536498.0013358278
2451.8898616378783,530743.3359242213
2481.430703344359,530676.377483608
2510.9715450508393,406404.12328394497
2540.5123867573193,391328.1888302668
2570.0532284637998,373790.62067686435
2599.5940701702802,373628.0050885387
2629.1349118767607,383794.25022097497
2658.675753583241,372389.7214646254
2688.2165952897217,625781.3841268318
2717.757436996202,647244.4493398067
2747.2982787026826,351319.9963702765
2776.839120409163,351082.2473614733
2806.3799621156436,351696.94252453564
2835.920803822124,529190.7395003481
2865.4616455286045,514989.3650463159
2895.002487235085,525346.6940271131
2924.5433289415655,519911.0966900548
2954.084170648046,534905.9649367455
2983.6250123545265,561240.2139742489
3013.165854061007,559682.1632980726
3042.7066957674874,410316.31498482707
3072.247537473968,377065.37499923597
3101.7883791804484,368715.71456724725
3131.329220886929,368782.47278855863
3160.8700625934093,402114.54643100064
3190.41090429989,256780.9796632613
3219.9517460063703,247669.20304280514
3249.4925877128503,271922.9202218155
3279.033429419331,270474.96988087974
3308.5742711258113,266351.3752345749
3338.1151128322917,239273.26254388527
3367.655954538772,241224.1727064201
3397.1967962452527,131073.40327416148
3426.737637951733,131071.86539543966
3456.2784796582137,128651.00804538402
3485.819321364694,128584.24982407261
3515.3601630711746,94192.02421832523
