t,P
0.0,538214.7264455411
25.50260149217482,868788.5005722353
51.00520298434964,1158386.0000522216
76.50780447652446,1070699.6718239333
102.01040596869927,1135837.2711372653
127.51300746087409,1126870.2202026625
153.0156089530489,1120012.4665191825
178.51821044522373,1224176.3215204675
204.02081193739855,1214704.3571431972
229.52341342957337,1180584.481477566
255.02601492174819,1168563.7908464475
280.52861641392303,1130616.1761152917
306.0312179060978,1120551.9246999463
331.53381939827267,1095479.726580615
357.03642089044746,1100372.8348440907
382.5390223826223,1105720.8471025936
408.0416238747971,1135468.7388625545
433.54422536697194,1169905.424131563
459.04682685914673,1176963.608882461
484.5494283513216,1177245.5790568592
510.05202984349637,1173713.4327983677
535.5546313356712,1161948.3535850127
561.0572328278461,1162253.6932902995
586.5598343200209,1199451.2972574001
612.0624358121956,1173253.5922212838
637.5650373043704,1129478.2680499433
663.0676387965453,1118438.1438978186
688.5702402887201,1095082.4448044866
714.0728417808949,1099672.4266292776
739.5754432730697,1163837.4263813228
765.0780447652446,1138823.0254083988
790.5806462574194,1099686.9006089622
816.0832477495942,1078347.1943734724
841.5858492417691,1069019.839998145
867.0884507339439,1103650.5036070547
892.5910522261187,1080781.4982049374
918.0936537182935,1119662.4323149205
943.5962552104684,1111532.7718458537
969.0988567026432,1108090.9310362323
994.601458194818,1146749.4907624894
1020.1040596869927,1103112.950640673
1045.6066611791675,1111633.0417005252
1071.1092626713423,1097718.570070033
1096.6118641635173,1103519.412705937
1122.1144656556921,1127150.8019926897
1147.617067147867,1125815.0796408923
1173.1196686400417,1177438.5646494508
1198.6222701322165,1185344.6346724904
1224.1248716243913,1221456.0219059777
1249.627473116566,1217489.2934514442
1275.1300746087409,1199065.3968744914
1300.632676100916,1201923.322012042
1326.1352775930907,1180080.7912971675
1351.6378790852655,1189897.2900691913
1377.1404805774403,1173549.1356432398
1402.643082069615,1195701.1761893549
1428.1456835617898,1196589.4788049539
1453.6482850539646,1181385.1661817413
1479.1508865461394,1183699.1318608273
1504.6534880383144,1135755.930899882
1530.1560895304892,1130745.233184589
1555.658691022664,1120512.4315657904
1581.1612925148388,1144036.954812363
1606.6638940070136,1175181.1383864
1632.1664954991884,1175648.9244609943
1657.6690969913632,1156817.668921989
1683.1716984835382,1162296.428446129
1708.674299975713,1149431.1852111886
1734.1769014678878,1118096.5613861675
1759.6795029600626,1176775.2190571174
1785.1821044522374,1163571.201659148
1810.6847059444121,1163880.1876528224
1836.187307436587,1204404.4376988881
1861.6899089287617,1187579.06483854
1887.1925104209367,1176846.2170042507
1912.6951119131115,1162232.779603252
1938.1977134052863,1181173.9698712998
1963.700314897461,1155396.793746991
1989.202916389636,1152853.552440964
2014.7055178818107,1182029.9617195753
2040.2081193739855,1012910.2560258311
2065.7107208661605,1061304.5009356248
2091.213322358335,1048729.3388828137
2116.71592385051,1034364.2902821422
2142.2185253426846,1182066.628926175
2167.7211268348597,1161705.7604856119
2193.2237283270347,1159591.3168624244
2218.7263298192092,1168802.2403783891
2244.2289313113843,1048614.7514238977
2269.731532803559,969836.2846958048
2295.234134295734,998908.697147321
2320.7367357879084,996314.9835804513
2346.2393372800834,1143707.7147651927
2371.741938772258,1222281.4809719168
2397.244540264433,1211129.4315885212
2422.747141756608,1196121.6962864539
2448.2497432487826,1165969.8018800186
2473.7523447409576,1121264.354466674
2499.254946233132,1098772.1806503022
2524.757547725307,1128677.5848978097
2550.2601492174817,1126263.1842089177
2575.7627507096568,1188788.7973725102
2601.265352201832,1251096.1927172295
2626.7679536940063,1261445.4172104422
2652.2705551861814,1205869.51911495
2677.773156678356,1193534.1114926615
2703.275758170531,1167801.36142678
2728.7783596627055,1168671.9377806312
2754.2809611548805,1220980.7410242378
2779.7835626470555,1139720.328691952
2805.28616413923,1140320.0763977573
2830.788765631405,1098404.5252490065
2856.2913671235797,1057435.1391166204
2881.7939686157547,1128321.8221093952
2907.2965701079293,1129869.8908130694
2932.7991716001043,1160123.7056486849
2958.301773092279,1211146.7266349322
2983.804374584454,1206631.1913297703
3009.306976076629,1118731.2632094591
3034.8095775688034,811290.1581440202
