t,P
0.0,1307718.8523701834
23.499989075890248,1455915.7831190543
46.999978151780496,1737151.7324704216
70.49996722767074,1669662.1634652459
93.99995630356099,1016240.6288125813
117.49994537945123,1062024.2176724707
140.99993445534147,1181930.6036054671
164.49992353123173,998279.0041730677
187.99991260712198,1553786.0979288311
211.49990168301224,1263065.1452927208
234.99989075890247,1706006.3301009112
258.49987983479275,1439843.9644153337
281.99986891068295,1841054.3631934363
305.4998579865732,2252420.633864536
328.99984706246346,2138066.0184077616
352.4998361383537,2652346.135175502
375.99982521424397,2714769.6878231233
399.4998142901342,3083079.3471599203
422.9998033660245,2219817.693031952
446.49979244191474,2092356.6368318445
469.99978151780493,1134464.3352629985
493.4997705936952,1598444.2091369722
516.9997596695855,943669.2886547504
540.4997487454757,871183.1950930652
563.9997378213659,830119.5379719831
587.4997268972562,909819.563213087
610.9997159731464,444825.1557672998
634.4997050490367,428789.47568000876
657.9996941249269,773803.5540755806
681.4996832008172,1628087.3270149087
704.9996722767074,1707238.2387307058
728.4996613525977,1740449.955833832
751.9996504284879,1592464.1843424134
775.4996395043781,1504829.343990092
798.9996285802684,715754.3091799548
822.4996176561586,669781.348519524
845.999606732049,669914.7562625846
869.4995958079392,726015.2690224628
892.9995848838295,462490.0256985661
916.4995739597197,701832.807814842
939.9995630356099,586682.1315253405
963.4995521115002,795558.3230334296
986.9995411873904,750771.7564953042
1010.4995302632807,1171780.5460089974
1033.999519339171,910580.0801882648
1057.4995084150612,886731.642731867
1080.9994974909514,623249.6519600472
1104.4994865668416,753483.4053797612
1127.9994756427318,417833.9694910742
1151.4994647186222,982125.2593282356
1174.9994537945124,1125448.7757481625
1198.4994428704026,1746112.4036458512
1221.9994319462928,1631928.6304813488
1245.4994210221832,2519742.864098873
1268.9994100980734,1989155.2945332879
1292.4993991739636,1869520.8312772678
1315.9993882498538,2021490.0797460382
1339.499377325744,1946157.233480237
1362.9993664016345,1404585.669102479
1386.4993554775247,1593374.6650354043
1409.9993445534149,1596156.164972846
1433.499333629305,1311093.5880816774
1456.9993227051955,3657703.2948609404
1480.4993117810857,3260956.583170406
1503.9993008569759,3053543.3944364307
1527.499289932866,3330793.910706346
1550.9992790087563,2934913.197956317
1574.4992680846467,2446459.417344166
1597.999257160537,2989645.27882962
1621.499246236427,3055245.724636377
1644.9992353123173,2825472.396428822
1668.4992243882075,2996030.708295293
1691.999213464098,1145240.233801847
1715.4992025399881,1418523.742634622
1738.9991916158783,1936113.6301768394
1762.4991806917685,1873290.6905703302
1785.999169767659,1620865.4468977898
1809.4991588435491,1821869.414206343
1832.9991479194393,1247876.6668057675
1856.4991369953295,1283353.7834361866
1879.9991260712197,1452118.2074930945
1903.4991151471102,1530712.9518808736
1926.9991042230004,1406835.1896974859
1950.4990932988906,1280520.6648868455
1973.9990823747808,601021.7829351876
1997.4990714506712,1197436.4867610442
2020.9990605265614,1076478.3081207387
2044.4990496024516,1185792.9580201677
2067.999038678342,1634611.4781946354
2091.499027754232,2487538.3009485425
2114.9990168301224,2163977.3462252812
2138.4990059060124,2489259.218485845
2161.998994981903,2418358.912917363
2185.498984057793,1834270.8880746616
2208.998973133683,1469603.8886160415
2232.4989622095736,1546517.1184489285
2255.9989512854636,1293313.8935728418
2279.498940361354,1976352.692084828
2302.9989294372444,2352449.051129371
2326.4989185131344,2394708.0512369154
2349.998907589025,1894527.320858828
2373.4988966649153,2750172.3599297614
2396.9988857408052,2083862.6391241485
2420.4988748166957,1827700.6381269544
2443.9988638925856,1622532.1958532939
2467.498852968476,1657668.988426277
2490.9988420443665,1033587.6791529324
2514.4988311202565,953670.989940777
2537.998820196147,2025613.5117153544
2561.498809272037,1721530.3060932823
2584.9987983479273,1854751.0345205576
2608.4987874238177,1550364.6379340764
2631.9987764997077,2559492.888194783
2655.498765575598,2198909.1218679287
2678.998754651488,2690281.144560395
2702.4987437273785,2473926.973567461
2725.998732803269,2640725.88208307
2749.498721879159,1603839.0616549843
2772.9987109550493,726367.3010310739
2796.4987000309393,213002.38358163537
