t,P
0.0,51854.73228736937
47.996908386316505,62922.40858742811
95.99381677263301,77753.24149195473
143.99072515894952,83223.52124708526
191.98763354526602,93911.75499160688
239.98454193158253,167080.02151950018
287.98145031789903,201943.1149540857
335.9783587042155,199452.71679558684
383.97526709053204,178445.4305486447
431.9721754768485,170854.68992876614
479.96908386316505,180972.1884450171
527.9659922494816,195190.7463974769
575.9629006357981,195387.88634045763
623.9598090221145,184327.9665969444
671.956717408431,182106.28151588235
719.9536257947476,208911.0557481942
767.9505341810641,204766.5577951251
815.9474425673806,150342.59441467072
863.944350953697,119691.70161045462
911.9412593400135,127530.11313494168
959.9381677263301,140391.5893584589
1007.9350761126466,158768.05205533345
1055.9319844989632,170256.12798370703
1103.9288928852795,157333.2072786594
1151.9258012715961,164994.20897964726
1199.9227096579125,185312.5680414588
1247.919618044229,187001.9286971991
1295.9165264305457,183908.03895963274
1343.913434816862,182096.91964353892
1391.9103432031786,177560.60142539736
1439.9072515894952,187547.17253602477
1487.9041599758116,208364.9551819416
1535.9010683621282,194484.45638440782
1583.8979767484445,171942.85086155517
1631.8948851347611,152247.21399585935
1679.8917935210777,151929.45226546348
1727.888701907394,159883.03630113413
1775.8856102937107,150569.68323224352
1823.882518680027,171245.83428801654
1871.8794270663436,145748.31027648994
1919.8763354526602,154815.01109945655
1967.8732438389766,191096.5425117694
2015.8701522252932,195732.67512575936
2063.8670606116098,157317.97548794636
2111.8639689979263,196804.1502401569
2159.8608773842425,199720.73003463968
2207.857785770559,202845.18244942196
2255.8546941568757,209510.24530405217
2303.8516025431923,238537.99373660964
2351.848510929509,235441.94380803144
2399.845419315825,200467.28427305352
2447.8423277021416,226687.4842605835
2495.839236088458,220454.90524381574
2543.8361444747748,178673.15197599138
2591.8330528610913,160145.84591193413
2639.8299612474075,234236.14977760668
2687.826869633724,201023.2922340498
2735.8237780200407,199434.54878268854
2783.8206864063573,199813.9255532174
2831.817594792674,227864.01453625158
2879.8145031789904,180992.0376520784
2927.8114115653066,183858.78176100322
2975.808319951623,192329.3761867813
3023.8052283379398,173044.26214579993
3071.8021367242563,165477.5238642424
3119.799045110573,180016.93574513326
3167.795953496889,214337.73626329363
3215.7928618832057,139605.8884967556
3263.7897702695223,133286.54487000976
3311.786678655839,158711.86915194575
3359.7835870421554,157014.96680521203
3407.7804954284716,144554.9516480677
3455.777403814788,179766.781264829
3503.7743122011047,172780.33975907956
3551.7712205874213,166254.6595776696
3599.768128973738,189301.12926938786
3647.765037360054,204208.95406348835
3695.7619457463707,209976.37378765282
3743.7588541326872,194853.97688981757
3791.755762519004,196540.4980779626
3839.7526709053204,200779.41859666476
3887.7495792916366,174627.1357655231
3935.746487677953,171592.00824681824
3983.7433960642697,153943.19249541764
4031.7403044505863,129477.04098137836
4079.737212836903,128266.8916082929
4127.7341212232195,148550.01814299446
4175.731029609536,120271.12456513225
4223.727937995853,127585.73920004361
4271.724846382169,98669.8545070094
4319.721754768485,108136.0335193363
4367.718663154802,107861.85806996189
4415.715571541118,110718.40524034311
4463.712479927435,126272.21979364255
4511.709388313751,139598.39463463146
4559.7062967000675,135496.332013211
4607.7032050863845,124750.65391048892
4655.700113472701,127921.03843078468
4703.697021859018,110486.67904591133
4751.693930245334,135765.96150430405
4799.69083863165,113543.52207529223
4847.687747017967,121137.16665571528
4895.684655404283,92164.98573213375
4943.6815637906,96069.69092526658
4991.678472176916,177079.62863904645
5039.6753805632325,161074.07403418093
5087.6722889495495,154629.3236379494
5135.669197335866,166464.81426509624
5183.666105722183,177165.4773812369
5231.663014108499,190648.66871309918
5279.659922494815,196001.56656342777
5327.656830881132,179494.95858629147
5375.653739267448,181737.75034977286
5423.650647653765,180036.1198754476
5471.647556040081,183094.83309547388
5519.6444644263975,177777.78216357043
5567.6413728127145,89672.37676070718
5615.638281199031,87556.26386391527
5663.635189585348,79991.3778110295
5711.632097971664,65538.88991922478
