t,P
0.0,538473.9161072065
23.00524395029376,801561.46131704
46.01048790058752,1100468.619275496
69.01573185088128,1122783.0779622388
92.02097580117504,1113884.9709837688
115.02621975146879,1126661.1901905022
138.03146370176256,1100935.548343668
161.03670765205632,1071518.5208634385
184.04195160235008,1062744.5255662906
207.04719555264384,1048214.2486926478
230.05243950293757,1043407.4246170761
253.05768345323133,1060881.3543354522
276.0629274035251,1086223.940491823
299.06817135381885,1095049.163324014
322.07341530411264,1103938.0161437518
345.0786592544064,1083897.5636451268
368.08390320470016,1045344.8977654553
391.0891471549939,1035173.8387126365
414.0943911052877,1025008.5707081847
437.0996350555814,1053038.8468391262
460.10487900587515,1089938.8518938909
483.11012295616894,1113287.7144323043
506.11536690646267,1108179.471126131
529.1206108567565,1097639.221127964
552.1258548070502,1097981.2457735518
575.1310987573439,1082126.0958333611
598.1363427076377,1102060.6406556163
621.1415866579315,1104652.78796743
644.1468306082253,1088270.7611078317
667.152074558519,1093823.5279598287
690.1573185088128,1066558.1616816935
713.1625624591065,1063303.442763997
736.1678064094003,1058762.19573398
759.173050359694,1032213.8473042117
782.1782943099878,1049494.0449044872
805.1835382602816,1065828.9460122606
828.1887822105754,1088292.4926997162
851.194026160869,1125152.1895863747
874.1992701111628,1089508.7778444295
897.2045140614566,1067058.0601711704
920.2097580117503,1053464.410788757
943.2150019620441,1024478.9911970585
966.2202459123379,1043665.4190628866
989.2254898626317,1062668.6019805758
1012.2307338129253,1056206.1532908797
1035.2359777632191,1075835.053343543
1058.241221713513,1099493.155625026
1081.2464656638067,1092615.8925775636
1104.2517096141005,1112634.2180276825
1127.2569535643943,1096711.9811220416
1150.2621975146878,1089971.871442204
1173.2674414649816,1089011.8519001212
1196.2726854152754,1086241.2857125038
1219.2779293655692,1104259.3982793598
1242.283173315863,1116662.678025957
1265.2884172661568,1132247.6253417118
1288.2936612164506,1126199.997453351
1311.2989051667441,1132658.2046810887
1334.304149117038,1138816.7092719155
1357.3093930673317,1079023.5318725144
1380.3146370176255,1068595.4226458324
1403.3198809679193,1072752.5094102267
1426.325124918213,1056721.526410348
1449.3303688685069,1103858.8127247556
1472.3356128188007,1115872.7471686162
1495.3408567690942,1072842.4227792888
1518.346100719388,1074927.5709962468
1541.3513446696818,1047077.0488264919
1564.3565886199756,1033473.0823086132
1587.3618325702694,1060870.773678724
1610.3670765205632,1067263.2175256084
1633.372320470857,1092529.6664332375
1656.3775644211507,1106054.230469639
1679.3828083714443,1105001.4117255113
1702.388052321738,1103326.6929371783
1725.3932962720319,1089167.3952369385
1748.3985402223257,1092198.1620745836
1771.4037841726195,1085991.3442100356
1794.4090281229132,1090604.291089026
1817.414272073207,1084592.4597762516
1840.4195160235006,1066499.136057753
1863.4247599737944,1065674.3929732637
1886.4300039240882,1021433.9073469483
1909.435247874382,1049054.205919306
1932.4404918246757,1051346.6816853844
1955.4457357749695,1062802.2958362047
1978.4509797252633,1117129.4958215347
2001.456223675557,1114350.4999521032
2024.4614676258507,1129560.4845292028
2047.4667115761445,1119425.1058558305
2070.4719555264383,1113061.3862400355
2093.477199476732,1107666.694215895
2116.482443427026,1104967.2406779733
2139.4876873773196,1108531.2866268451
2162.4929313276134,1080525.6551513642
2185.498175277907,1071498.0585421163
2208.503419228201,1068170.8581542228
2231.5086631784948,1066996.7122528208
2254.5139071287886,1081671.7190395845
2277.519151079082,1090364.115778756
2300.5243950293757,1107293.4741145398
2323.5296389796695,1123679.7648242416
2346.5348829299633,1110062.0410409188
2369.540126880257,1110789.6543856796
2392.545370830551,1103786.2578904775
2415.5506147808446,1074980.70689086
2438.5558587311384,1082500.0735733653
2461.561102681432,1083068.884684529
2484.566346631726,1078203.6849313318
2507.57159058202,1121006.8076209375
2530.5768345323136,1121561.293120801
2553.5820784826074,1118962.4063369525
2576.587322432901,1114788.1678218562
2599.592566383195,1066253.5896243844
2622.5978103334883,1060965.6655044227
2645.603054283782,1054564.8187448937
2668.608298234076,1044665.1552180161
2691.6135421843696,1066868.1378519996
2714.6187861346634,1070211.583976441
2737.624030084957,802907.9585547072
