t,P
0.0,59668.684911254
320.9851218181351,119712.64574674646
641.9702436362702,119571.70649614348
962.9553654544053,118132.23985878009
1283.9404872725404,118612.68655061812
1604.9256090906756,117739.72402009231
1925.9107309088106,117427.71099836158
2246.8958527269456,119257.78854519883
2567.880974545081,118544.83500320793
2888.866096363216,119136.46696753133
3209.851218181351,119416.69569877454
3530.836339999486,119096.15961261754
3851.821461817621,119599.2275081859
4172.806583635756,120608.49527700113
4493.791705453891,120470.96721627988
4814.776827272027,119047.72252553626
5135.761949090162,118207.04081023805
5456.747070908297,119289.55506412649
5777.732192726432,119286.69017470788
6098.717314544567,117537.11327629915
6419.702436362702,116616.9562082619
6740.687558180837,116985.67558962203
7061.672679998972,117614.53836577972
7382.657801817108,119117.86271164575
7703.642923635242,120597.43202902202
8024.628045453378,119786.45504668834
8345.613167271513,118955.4186842578
8666.598289089648,118916.49782504595
8987.583410907782,119823.71753109654
9308.568532725918,118750.65611786347
9629.553654544054,117816.19916685429
9950.538776362187,118704.84641126242
10271.523898180323,119398.093871216
10592.509019998459,119069.84514765436
10913.494141816594,119709.70409247067
11234.479263634728,119755.29321069262
11555.464385452864,118897.69334312048
11876.449507271,118861.1980263142
12197.434629089134,119169.5965639478
12518.41975090727,118782.02171328609
12839.404872725405,118572.83281793713
13160.389994543539,119498.63211278635
13481.375116361674,119883.64466507456
13802.36023817981,119252.50720146246
14123.345359997944,119333.13121399542
14444.33048181608,118984.95904537397
14765.315603634215,118841.21509467541
15086.300725452349,120469.17029007166
15407.285847270485,120510.05381065086
15728.27096908862,120098.39143204737
16049.256090906756,118136.0447060809
16370.24121272489,117479.23818288944
16691.226334543026,119536.77338522507
17012.21145636116,120557.9082593701
17333.196578179297,119141.13887601397
17654.181699997433,118037.67365943291
17975.166821815565,119002.13650542908
18296.1519436337,119846.91249505358
18617.137065451836,120631.41181568324
18938.12218726997,120398.94896238539
19259.107309088107,119755.11213897206
19580.092430906243,119314.65895078213
19901.077552724375,119176.74085356896
20222.06267454251,118942.38286832612
20543.047796360646,119553.92253486157
20864.032918178782,118621.05422395364
21185.018039996918,117528.82385454944
21506.003161815053,118645.90850158535
21826.98828363319,117953.53945396963
22147.97340545132,117590.28013017218
22468.958527269457,118782.9868076412
22789.943649087592,120174.52218412308
23110.928770905728,118812.96193480448
23431.913892723864,117874.69598857342
23752.899014542,119510.82632158777
24073.88413636013,119909.59219391082
24394.869258178267,118890.1038590289
24715.854379996403,118473.26341246322
25036.83950181454,118970.05491031095
25357.824623632674,119682.896312378
25678.80974545081,118715.56302648122
25999.79486726894,117087.35836735155
26320.779989087077,118106.5302799026
26641.765110905213,119569.63571689939
26962.75023272335,118820.39850376413
27283.735354541484,118073.73920011817
27604.72047635962,118570.12428324374
27925.705598177756,118428.16085914246
28246.690719995888,118931.07419074973
28567.675841814023,119030.72895627675
28888.66096363216,118326.42912085127
29209.646085450295,119137.73088382295
29530.63120726843,119698.09241169701
29851.616329086566,118947.7522618484
30172.601450904698,119482.16231944921
30493.586572722834,119869.59220916973
30814.57169454097,119407.30266813986
31135.556816359105,118182.35791884988
31456.54193817724,118893.59570656746
31777.527059995376,120870.6697266709
32098.512181813512,120609.12189344787
32419.497303631644,119320.95423386665
32740.48242544978,117516.39345213505
33061.467547267916,117844.97481707436
33382.45266908605,119358.50931568508
33703.43779090419,120118.36194229883
34024.42291272232,117940.2768480973
34345.40803454046,116931.61641788631
34666.393156358594,119124.78110035106
34987.37827817673,119642.96255218066
35308.363399994865,119255.43798776361
35629.34852181299,118607.08076175203
35950.33364363113,119110.12157575642
36271.318765449265,118943.90036987982
36592.3038872674,118882.35823058661
36913.289009085536,119338.0258029577
37234.27413090367,118667.48035203671
37555.25925272181,118128.98583555224
37876.24437453994,118862.73929235156
38197.22949635808,119193.03117768362
