t,P
0.0,319178.08668070694
87.98927584241467,448637.09495366155
175.97855168482934,451082.09395773156
263.967827527244,413855.77125060355
351.9571033696587,433550.710835586
439.94637921207334,480850.3986185427
527.935655054488,538250.0593101236
615.9249308969027,504943.31920683396
703.9142067393174,446266.491130869
791.9034825817321,408429.2816320179
879.8927584241467,422416.23939526494
967.8820342665614,409367.56191142293
1055.871310108976,354736.6821612895
1143.8605859513907,336592.1696269774
1231.8498617938053,403442.5311955004
1319.8391376362201,466093.2459427215
1407.8284134786347,480476.7063373852
1495.8176893210493,419396.5667860232
1583.8069651634642,437455.723624124
1671.7962410058788,485352.077612348
1759.7855168482934,516488.8679128586
1847.7747926907082,439707.72484662064
1935.7640685331228,370878.0994263556
2023.7533443755374,341850.69404894114
2111.742620217952,377542.19189829566
2199.7318960603666,417117.8251298323
2287.7211719027814,401342.80686513684
2375.7104477451962,438743.17797015485
2463.6997235876106,446569.3155699177
2551.6889994300254,485996.1300474973
2639.6782752724403,472930.602420449
2727.6675511148546,447156.9677632464
2815.6568269572695,480517.54724594986
2903.6461027996843,500464.6236802924
2991.6353786420987,532407.7714973945
3079.6246544845135,490721.5780191488
3167.6139303269283,471584.06298972166
3255.6032061693427,453094.373019674
3343.5924820117575,445618.7723147933
3431.5817578541723,453910.9497171653
3519.5710336965867,468403.6060642614
3607.5603095390015,453284.5302133936
3695.5495853814164,452269.99157774274
3783.5388612238307,446516.7635543478
3871.5281370662456,475648.44293803733
3959.5174129086604,430405.35492367385
4047.5066887510748,421309.8333599919
4135.49596459349,434213.2090573973
4223.485240435904,465914.7135113338
4311.474516278319,484152.6064885133
4399.463792120733,473677.8568864042
4487.453067963148,459466.32105175324
4575.442343805563,461770.6448115895
4663.431619647978,462464.4578779495
4751.4208954903925,436864.560494008
4839.410171332807,427096.9535556096
4927.399447175221,398171.8369731725
5015.388723017636,449011.28710004606
5103.377998860051,448113.78967961785
5191.367274702466,476008.1777172236
5279.3565505448805,447193.5009240997
5367.345826387295,429302.4067279077
5455.335102229709,416245.99853124004
5543.324378072124,443566.70354182104
5631.313653914539,427396.3991093958
5719.302929756954,429362.58155327395
5807.292205599369,404216.43434840586
5895.2814814417825,481867.1623163151
5983.270757284197,469447.2463019746
6071.260033126612,464202.6011695567
6159.249308969027,424102.5373996856
6247.238584811442,408277.45109361014
6335.227860653857,383355.0275213925
6423.2171364962705,391176.93437613535
6511.206412338685,445141.08674849157
6599.1956881811,474892.5087531499
6687.184964023515,455314.118388264
6775.17423986593,441384.2001398651
6863.163515708345,439343.93283841125
6951.152791550759,435891.81515917246
7039.142067393173,435329.4454689132
7127.131343235588,409220.3361144529
7215.120619078003,393670.81354576634
7303.109894920418,413762.5855455282
7391.099170762833,445247.996261264
7479.088446605247,485977.15074588405
7567.0777224476615,495051.4344462616
7655.066998290076,479743.9577730781
7743.056274132491,417998.9046507543
7831.045549974906,395068.0413411928
7919.034825817321,395678.3531243093
8007.024101659735,452142.8222971385
8095.0133775021495,431242.840774107
8183.002653344564,428671.7932292447
8270.99192918698,390037.3060488924
8358.981205029393,393276.05437224195
8446.970480871809,401431.7618192815
8534.959756714223,420038.9810734308
8622.949032556638,479748.5409051926
8710.938308399052,502200.7229992951
8798.927584241466,534873.0130289819
8886.916860083882,456936.1687914474
8974.906135926296,456516.3707744742
9062.895411768712,448518.39948441397
9150.884687611126,469580.53424606536
9238.87396345354,463862.9529535583
9326.863239295955,476552.4542186054
9414.85251513837,449758.5786520218
9502.841790980785,402468.9996734365
9590.831066823199,387289.44342698785
9678.820342665615,464469.7104733268
9766.809618508029,516246.51755219593
9854.798894350442,494115.7607425696
9942.788170192858,435006.9069353965
10030.777446035272,420828.25474691036
10118.766721877688,368086.16113940545
10206.755997720102,351897.19331368024
10294.745273562516,335479.10070264316
10382.734549404931,396712.92909703625
10470.723825247345,281284.6364913025
