t,P
0.0,1205936.8839460185
16.500093965491885,1205936.8839460185
33.00018793098377,1429501.5305347657
49.500281896475656,1542153.0388128385
66.00037586196754,1768350.0103830926
82.50046982745943,1929697.1678664698
99.00056379295131,2121484.8576613273
115.5006577584432,2410998.863203474
132.00075172393508,2427396.019494535
148.50084568942697,2436021.104835652
165.00093965491885,2490106.5128040817
181.5010336204107,2582805.6658598757
198.00112758590262,2712709.8927681977
214.5012215513945,2667175.528589277
231.0013155168864,2667175.528589277
247.50140948237828,2443610.8820005297
264.00150344787016,2554605.0961806313
280.50159741336205,2544433.0568074435
297.00169137885393,2383085.8993240665
313.5017853443458,2537030.2130492465
330.0018793098377,2415998.168039395
346.50197327532953,2139647.2537047425
363.0020672408214,2012584.1283490756
379.5021612063133,1963901.2529251098
396.00225517180525,1780461.9553756244
412.50234913729713,1741122.08009244
429.002443102789,1728570.057777367
445.5025370682809,1912622.3339433095
462.0026310337728,2085245.245632209
478.5027249992647,2038635.353613624
495.00281896475656,2021891.8330033796
511.50291293024844,2021891.8330033796
528.0030068957403,1857667.8956937243
544.5031008612322,1689185.9351614295
561.0031948267241,1939589.0632543599
577.5032887922159,2022102.3172372954
594.0033827577079,2097794.9536079164
610.5034767231997,2286975.4763647057
627.0035706886916,2427308.915604882
643.5036646541835,2464714.500828922
660.0037586196754,2484686.8733698227
676.5038525851672,2540038.3167670076
693.0039465506591,2570550.0764370696
709.504040516151,2627944.0320928283
726.0041344816428,2877343.3860010016
742.5042284471348,2834740.4817937906
759.0043224126266,2834740.4817937906
775.5044163781185,2749834.4687557393
792.0045103436105,2693566.4283615337
808.5046043091024,2490646.1885986542
825.0046982745943,2491537.9087946718
841.5047922400862,2398840.3073675823
858.004886205578,2432803.2487122333
874.50498017107,2228778.600005389
891.0050741365618,2240048.432619889
907.5051681020537,2265310.555758469
924.0052620675456,2038151.300384191
940.5053560330374,2015406.7222766832
957.0054499985293,2116350.3767299773
973.5055439640212,2408064.0657496303
990.0056379295131,2346962.635558187
1006.5057318950049,2365502.8304901537
1023.0058258604969,2377417.073425049
1039.5059198259887,2129868.672858555
1056.0060137914807,1991668.4834203306
1072.5061077569726,1682790.8612701804
1089.0062017224643,1883169.4467207028
1105.5062956879563,1692692.5432134862
1122.0063896534482,1459882.8299652543
1138.5064836189401,1616386.2824963047
1155.0065775844319,1686709.9291545455
1171.5066715499238,1446861.1126980805
1188.0067655154157,1407828.9073700146
1204.5068594809075,1557636.5819538268
1221.0069534463994,1534237.3179811097
1237.5070474118913,1588012.1472028198
1254.0071413773833,1817039.9136906152
1270.507235342875,2057641.726668438
1287.007329308367,2306228.660648385
1303.5074232738589,2218588.878568221
1320.0075172393508,2469884.7620459637
1336.5076112048425,2657127.8081705766
1353.0077051703345,2471108.2437712234
1369.5077991358264,2452794.1277177907
1386.0078931013181,2452794.1277177907
1402.50798706681,2390715.739519663
1419.008081032302,2439755.845088265
1435.508174997794,2404868.3729398055
1452.0082689632857,2460844.6467716927
1468.5083629287776,2486687.5315280426
1485.0084568942696,2383986.764858791
1501.5085508597615,2135399.830878844
1518.0086448252532,2192401.5942148
1534.5087387907452,1892338.42654369
1551.008832756237,1705095.3804190771
1567.508926721729,1957522.230660785
1584.009020687221,1829283.0792372865
1600.509114652713,1829283.0792372865
1617.0092086182049,1863533.8604627864
1633.5093025836966,1847700.1786747847
1650.0093965491885,1940271.7134856316
1666.5094905146805,1969113.8227631021
1683.0095844801724,1714243.1715189568
1699.5096784456641,1637060.3981250154
1716.009772411156,1861061.651422845
1732.509866376648,1691321.0847165307
1749.00996034214,1840773.3394029832
1765.5100543076317,1912057.3492450868
1782.0101482731236,1871421.901475871
1798.5102422386155,1720996.7464938958
1815.0103362041075,2052911.0246336244
1831.5104301695992,2045656.3830890716
1848.0105241350911,2047432.423341817
1864.510618100583,1779114.0237691668
1881.0107120660748,1555946.5300082357
1897.5108060315667,1555946.5300082357
1914.0108999970587,1495228.257093606
1930.5109939625506,1271227.0037957765
1947.0110879280423,1271227.0037957765
1963.511181893534,1121774.749109324
