t,P
0.0,332647.41843110515
59.02180723271359,415809.2730388814
118.04361446542718,498971.1276466577
177.06542169814077,582132.982254434
236.08722893085437,665294.8368622103
295.10903616356796,665294.8368622103
354.13084339628153,665294.8368622103
413.1526506289951,665294.8368622103
472.17445786170873,665294.8368622103
531.1962650944223,665294.8368622103
590.2180723271359,665294.8368622103
649.2398795598494,665294.8368622103
708.2616867925631,665294.8368622103
767.2834940252767,665294.8368622103
826.3053012579902,665294.8368622103
885.3271084907038,665294.8368622103
944.3489157234175,665294.8368622103
1003.370722956131,665294.8368622103
1062.3925301888446,665294.8368622103
1121.4143374215582,665294.8368622103
1180.4361446542719,665294.8368622103
1239.4579518869855,665294.8368622103
1298.4797591196989,665294.8368622103
1357.5015663524125,665294.8368622103
1416.5233735851261,665294.8368622103
1475.5451808178398,665294.8368622103
1534.5669880505534,665294.8368622103
1593.588795283267,665294.8368622103
1652.6106025159804,665294.8368622103
1711.632409748694,665294.8368622103
1770.6542169814077,665294.8368622103
1829.6760242141213,665294.8368622103
1888.697831446835,665294.8368622103
1947.7196386795486,665294.8368622103
2006.741445912262,665294.8368622103
2065.763253144976,665294.8368622103
2124.785060377689,665294.8368622103
2183.806867610403,665294.8368622103
2242.8286748431165,665294.8368622103
2301.85048207583,665294.8368622103
2360.8722893085437,665294.8368622103
2419.894096541257,665294.8368622103
2478.915903773971,665294.8368622103
2537.9377110066844,665294.8368622103
2596.9595182393978,665294.8368622103
2655.9813254721116,665294.8368622103
2715.003132704825,665294.8368622103
2774.024939937539,665294.8368622103
2833.0467471702523,665294.8368622103
2892.068554402966,665294.8368622103
2951.0903616356795,665294.8368622103
3010.112168868393,665294.8368622103
3069.133976101107,665294.8368622103
3128.15578333382,665294.8368622103
3187.177590566534,665294.8368622103
3246.1993977992474,665294.8368622103
3305.221205031961,665294.8368622103
3364.2430122646747,665294.8368622103
3423.264819497388,665294.8368622103
3482.286626730102,665294.8368622103
3541.3084339628153,665294.8368622103
3600.330241195529,665294.8368622103
3659.3520484282426,665294.8368622103
3718.373855660956,665294.8368622103
3777.39566289367,665294.8368622103
3836.4174701263833,665294.8368622103
3895.439277359097,665294.8368622103
3954.4610845918105,665294.8368622103
4013.482891824524,665294.8368622103
4072.5046990572378,665294.8368622103
4131.526506289952,665294.8368622103
4190.548313522665,665294.8368622103
4249.570120755378,665294.8368622103
4308.591927988092,665294.8368622103
4367.613735220806,665294.8368622103
4426.6355424535195,665294.8368622103
4485.657349686233,665294.8368622103
4544.679156918946,665294.8368622103
4603.70096415166,665294.8368622103
4662.722771384374,665294.8368622103
4721.744578617087,665294.8368622103
4780.766385849801,665294.8368622103
4839.788193082514,665294.8368622103
4898.810000315228,665294.8368622103
4957.831807547942,665294.8368622103
5016.853614780655,665294.8368622103
5075.875422013369,665294.8368622103
5134.897229246082,665294.8368622103
5193.9190364787955,665294.8368622103
5252.94084371151,665294.8368622103
5311.962650944223,665294.8368622103
5370.984458176937,665294.8368622103
5430.00626540965,665294.8368622103
5489.028072642363,665294.8368622103
5548.049879875078,665294.8368622103
5607.071687107791,665294.8368622103
5666.093494340505,665294.8368622103
5725.115301573218,665294.8368622103
5784.137108805932,665294.8368622103
5843.158916038646,665294.8368622103
5902.180723271359,665294.8368622103
5961.2025305040725,665294.8368622103
6020.224337736786,665294.8368622103
6079.2461449695,665294.8368622103
6138.267952202214,665294.8368622103
6197.289759434927,665294.8368622103
6256.31156666764,665294.8368622103
6315.333373900354,665294.8368622103
6374.355181133068,665294.8368622103
6433.3769883657815,665294.8368622103
6492.398795598495,665294.8368622103
6551.420602831208,665294.8368622103
6610.442410063922,665294.8368622103
6669.464217296636,665294.8368622103
6728.486024529349,665294.8368622103
6787.507831762063,665294.8368622103
6846.529638994776,665294.8368622103
6905.5514462274905,582132.982254434
6964.573253460204,498971.1276466577
7023.595060692917,415809.2730388814
