t,P
0.0,690825.5706780737
26.483878999509187,921100.7609040983
52.967757999018374,1151375.9511301229
79.45163699852756,1381651.1413561471
105.93551599803675,1381651.1413561471
132.41939499754594,1381651.1413561471
158.90327399705512,1381651.1413561471
185.3871529965643,1381651.1413561471
211.8710319960735,1381651.1413561471
238.35491099558269,1381651.1413561471
264.8387899950919,1381651.1413561471
291.32266899460103,1381651.1413561471
317.80654799411025,1381651.1413561471
344.2904269936194,1381651.1413561471
370.7743059931286,1381651.1413561471
397.2581849926378,1381651.1413561471
423.742063992147,1381651.1413561471
450.22594299165615,1381651.1413561471
476.70982199116537,1381651.1413561471
503.19370099067453,1381651.1413561471
529.6775799901837,1381651.1413561471
556.1614589896928,1381651.1413561471
582.6453379892021,1381651.1413561471
609.1292169887113,1381651.1413561471
635.6130959882205,1381651.1413561471
662.0969749877296,1381651.1413561471
688.5808539872388,1381651.1413561471
715.064732986748,1381651.1413561471
741.5486119862572,1381651.1413561471
768.0324909857663,1381651.1413561471
794.5163699852756,1381651.1413561471
821.0002489847848,1381651.1413561471
847.484127984294,1381651.1413561471
873.9680069838031,1381651.1413561471
900.4518859833123,1381651.1413561471
926.9357649828215,1381651.1413561471
953.4196439823307,1381651.1413561471
979.9035229818398,1381651.1413561471
1006.3874019813491,1381651.1413561471
1032.8712809808583,1381651.1413561471
1059.3551599803675,1381651.1413561471
1085.8390389798767,1381651.1413561471
1112.3229179793857,1381651.1413561471
1138.806796978895,1381651.1413561471
1165.2906759784041,1381651.1413561471
1191.7745549779133,1381651.1413561471
1218.2584339774226,1381651.1413561471
1244.7423129769318,1381651.1413561471
1271.226191976441,1381651.1413561471
1297.7100709759502,1381651.1413561471
1324.1939499754592,1381651.1413561471
1350.6778289749684,1381651.1413561471
1377.1617079744776,1381651.1413561471
1403.6455869739868,1381651.1413561471
1430.129465973496,1381651.1413561471
1456.6133449730053,1381651.1413561471
1483.0972239725145,1381651.1413561471
1509.5811029720235,1381651.1413561471
1536.0649819715327,1381651.1413561471
1562.548860971042,1381651.1413561471
1589.0327399705511,1381651.1413561471
1615.5166189700603,1381651.1413561471
1642.0004979695696,1381651.1413561471
1668.4843769690788,1381651.1413561471
1694.968255968588,1381651.1413561471
1721.452134968097,1381651.1413561471
1747.9360139676062,1381651.1413561471
1774.4198929671154,1381651.1413561471
1800.9037719666246,1381651.1413561471
1827.3876509661338,1381651.1413561471
1853.871529965643,1381651.1413561471
1880.3554089651523,1381651.1413561471
1906.8392879646615,1381651.1413561471
1933.3231669641705,1381651.1413561471
1959.8070459636797,1381651.1413561471
1986.290924963189,1381651.1413561471
2012.7748039626981,1381651.1413561471
2039.2586829622073,1381651.1413561471
2065.7425619617165,1381651.1413561471
2092.2264409612258,1381651.1413561471
2118.710319960735,1381651.1413561471
2145.194198960244,1381651.1413561471
2171.6780779597534,1381651.1413561471
2198.1619569592626,1381651.1413561471
2224.6458359587714,1381651.1413561471
2251.1297149582806,1381651.1413561471
2277.61359395779,1381651.1413561471
2304.097472957299,1381651.1413561471
2330.5813519568082,1381651.1413561471
2357.0652309563175,1381651.1413561471
2383.5491099558267,1381651.1413561471
2410.032988955336,1381651.1413561471
2436.516867954845,1381651.1413561471
2463.0007469543543,1381651.1413561471
2489.4846259538635,1381651.1413561471
2515.9685049533728,1381651.1413561471
2542.452383952882,1381651.1413561471
2568.936262952391,1381651.1413561471
2595.4201419519004,1381651.1413561471
2621.904020951409,1381651.1413561471
2648.3878999509184,1381651.1413561471
2674.8717789504276,1381651.1413561471
2701.355657949937,1381651.1413561471
2727.839536949446,1381651.1413561471
2754.3234159489552,1381651.1413561471
2780.8072949484645,1381651.1413561471
2807.2911739479737,1381651.1413561471
2833.775052947483,1381651.1413561471
2860.258931946992,1381651.1413561471
2886.7428109465013,1381651.1413561471
2913.2266899460105,1381651.1413561471
2939.7105689455198,1381651.1413561471
2966.194447945029,1381651.1413561471
2992.678326944538,1381651.1413561471
3019.162205944047,1381651.1413561471
3045.646084943556,1381651.1413561471
3072.1299639430654,1381651.1413561471
3098.6138429425746,1381651.1413561471
3125.097721942084,1151375.9511301229
3151.581600941593,921100.7609040983
