t,P
0.0,527594.4045016214
19.9986850835471,798873.6370438545
39.9973701670942,1043610.509481285
59.99605525064131,1116072.386387779
79.9947403341884,1142231.8311874736
99.99342541773551,1208419.3023378938
119.99211050128262,1183962.2370778383
139.99079558482973,1192955.9644408913
159.9894806683768,1219414.4306388148
179.98816575192393,1167484.2342963452
199.98685083547102,1213932.6124070273
219.98553591901813,1061641.7620689853
239.98422100256525,1027571.0500495457
259.98290608611234,1012720.0179952974
279.98159116965945,1011491.6832066122
299.98027625320657,1090331.0349469841
319.9789613367536,1100465.4690541492
339.97764642030074,1162426.738020506
359.97633150384786,1132402.0840217653
379.975016587395,1120145.1295811788
399.97370167094203,1139466.0053548487
419.97238675448915,1130427.9826158946
439.97107183803627,1162054.0390231553
459.9697569215834,1157363.572315063
479.9684420051305,1095274.5834563382
499.96712708867756,1105162.698534085
519.9658121722247,1062733.3549948672
539.9644972557718,1042225.8498531933
559.9631823393189,1109289.9054607889
579.961867422866,1058276.3782489744
599.9605525064131,1094998.6579838668
619.9592375899601,1119282.0704826757
639.9579226735073,1063572.3466260522
659.9566077570544,1037437.7689774339
679.9552928406015,1056915.6649736846
699.9539779241486,1011324.026945578
719.9526630076957,1034543.2934264492
739.9513480912428,996089.0393382113
759.95003317479,957537.0985237481
779.9487182583371,984900.9715409658
799.9474033418841,946603.4029014066
819.9460884254312,991175.8010879325
839.9447735089783,1085627.577530994
859.9434585925254,1055375.1668510258
879.9421436760725,1037202.0640086166
899.9408287596196,1139783.8812860565
919.9395138431668,1055959.509587102
939.9381989267139,1118949.8541412244
959.936884010261,1192163.7494316148
979.935569093808,1107429.2576005717
999.9342541773551,1162409.0211288442
1019.9329392609022,1179089.5767086116
1039.9316243444493,1207179.5770259295
1059.9303094279965,1163819.6126310036
1079.9289945115436,1082438.65103806
1099.9276795950907,1057627.1586614533
1119.9263646786378,1035829.6771656538
1139.925049762185,1076463.2942227896
1159.923734845732,1167925.4868945207
1179.9224199292792,1253720.598417165
1199.9211050128263,1216595.2342513902
1219.9197900963734,1248683.3499157652
1239.9184751799203,1258766.2460860598
1259.9171602634674,1143438.778661498
1279.9158453470145,1218116.5952711967
1299.9145304305616,1216792.9124212372
1319.9132155141087,1085135.2826402448
1339.9119005976559,1117612.3033776192
1359.910585681203,1008964.8015384877
1379.90927076475,1019103.0840290952
1399.9079558482972,1099851.0624148387
1419.9066409318443,1118762.424902373
1439.9053260153914,1205864.5798864388
1459.9040110989386,1166795.4799446075
1479.9026961824857,1248559.1002355663
1499.9013812660328,1202720.371408986
1519.90006634958,1124514.1312760143
1539.898751433127,1234698.246896667
1559.8974365166741,1084770.9758558369
1579.8961216002212,1073577.666134234
1599.8948066837681,1032508.4694418823
1619.8934917673153,934643.8803981604
1639.8921768508624,981981.9818401642
1659.8908619344095,950715.6380606575
1679.8895470179566,1081991.7484064102
1699.8882321015037,1093429.738603886
1719.8869171850508,1102971.9512520425
1739.885602268598,1140696.2677067663
1759.884287352145,1170934.1797228078
1779.8829724356922,1099804.107436719
1799.8816575192393,1128340.0605703609
1819.8803426027864,1106680.5528598814
1839.8790276863335,1035507.281069718
1859.8777127698806,1027924.0650666861
1879.8763978534278,947135.9700901168
1899.8750829369749,946250.4545575224
1919.873768020522,958298.809612592
1939.872453104069,934370.7249070259
1959.871138187616,1028316.8943400288
1979.869823271163,1036172.5617007355
1999.8685083547102,1049123.379541834
2019.8671934382573,1151538.788384114
2039.8658785218045,1114239.7733391747
2059.8645636053516,1192459.5177176434
2079.8632486888987,1117934.0699215678
2099.861933772446,1078439.0801561791
2119.860618855993,1105456.4804404075
2139.85930393954,1075622.9856242342
2159.857989023087,1117093.4944535152
2179.8566741066343,1121892.7463871492
2199.8553591901814,1099741.7924045532
2219.8540442737285,1123057.442183555
2239.8527293572756,1032113.7502051078
2259.8514144408227,1078284.928948423
2279.85009952437,1115939.2484748773
2299.848784607917,1032965.2062989667
2319.847469691464,1079879.4142419137
2339.846154775011,988357.630836557
2359.8448398585583,930136.3343068762
2379.8435249421054,699215.5384695604
