t,P
0.0,604921.469434925
11.991323883316998,858328.0525555918
23.982647766633995,1330587.8138124337
35.973971649951,1448989.3343192039
47.96529553326799,1438065.144644999
59.956619416584985,1468498.6417846228
71.947943299902,1931448.7030000999
83.93926718321899,1966857.5599943497
95.93059106653598,1657288.0152971111
107.92191494985298,1976541.1054840654
119.91323883316997,2113482.1691712313
131.90456271648696,2362115.438321527
143.895886599804,1827342.1449339087
155.88721048312098,1583663.5883978321
167.87853436643798,2143378.3186968323
179.86985824975497,1855393.9562605107
191.86118213307196,2142653.566062716
203.85250601638896,2295169.877104476
215.84382989970595,2610298.6110115335
227.83515378302295,2680841.865381541
239.82647766633994,2267473.3191144704
251.81780154965696,2504296.7150713466
263.80912543297393,2134018.6753769307
275.80044931629095,1753556.2097113407
287.791773199608,1691591.4164302964
299.78309708292494,1703029.716660118
311.77442096624196,1939428.338614389
323.7657448495589,1850879.2583378092
335.75706873287595,2075023.4495122817
347.7483926161929,2075788.778153327
359.73971649950994,2539896.3907436775
371.7310403828269,2725404.7935424284
383.7223642661439,2375985.855172428
395.71368814946095,2392147.8553130585
407.7050120327779,2137321.0655892873
419.69633591609494,2247589.6485894807
431.6876597994119,1818704.9411828239
443.6789836827289,1992384.1028427263
455.6703075660459,2269859.7429387057
467.6616314493629,2126634.0960399257
479.6529553326799,2209725.5667396206
491.6442792159969,1809096.5882329943
503.6356030993139,1832022.4459037478
515.626926982631,1415267.4303383026
527.6182508659479,1119971.1549252323
539.6095747492649,1175554.0856032874
551.6008986325819,1491913.295563255
563.5922225158989,1652639.523314096
575.583546399216,1415940.3038259386
587.5748702825329,1426410.4066922115
599.5661941658499,1559853.1846838593
611.5575180491669,1675400.1813624431
623.5488419324839,1405085.1139071658
635.5401658158008,1409984.317607426
647.5314896991179,1523651.9565211034
659.5228135824349,1579723.7971637393
671.5141374657519,1550683.8026010806
683.5054613490689,1335650.923471085
695.4967852323858,1368325.638000992
707.4881091157029,1585640.5154933997
719.4794329990199,1481068.392514084
731.4707568823369,1802976.2996330066
743.4620807656538,1904785.9537277443
755.4534046489708,2387664.5936872
767.4447285322879,2131916.6420409726
779.4360524156049,1953601.97920646
791.4273762989219,2046202.3103925528
803.4187001822388,1874055.1329022197
815.4100240655558,1620537.3746573299
827.4013479488729,1157542.7555667188
839.3926718321899,1381581.9700366315
851.3839957155068,1220426.336799329
863.3753195988238,1288606.1511151907
875.3666434821408,1221546.9228699133
887.3579673654579,1277390.0838427986
899.3492912487749,1780036.554900252
911.3406151320918,1721089.566268329
923.3319390154088,1882510.0416706675
935.3232628987258,1724362.2061720158
947.3145867820429,1896465.4379438423
959.3059106653598,1792514.9657386255
971.2972345486768,1192493.411876947
983.2885584319938,1159125.9143675244
995.2798823153108,932612.7466369201
1007.2712061986279,1361945.3927803724
1019.2625300819448,1689272.802487924
1031.253853965262,1706294.9758088843
1043.2451778485788,1818713.9334786013
1055.2365017318957,1960686.206090034
1067.2278256152129,2279665.9074519724
1079.2191494985298,2004856.2232758137
1091.210473381847,1439941.765631296
1103.2017972651638,1816237.7796332084
1115.1931211484807,1801636.9618665297
1127.1844450317978,1847160.454792137
1139.1757689151148,1604401.0514764788
1151.167092798432,1606324.510884804
1163.1584166817488,1730522.1703890162
1175.1497405650657,2161135.793863097
1187.1410644483828,2137487.170633421
1199.1323883316998,2375363.537428816
1211.1237122150167,2731203.5544120665
1223.1150360983338,2674808.564193898
1235.1063599816507,2582250.277186115
1247.0976838649678,1775577.7077168606
1259.0890077482848,2630379.637672134
1271.0803316316017,2414816.8553587096
1283.0716555149188,2598852.558638252
1295.0629793982357,2938427.14070434
1307.0543032815528,2850011.789115577
1319.0456271648698,2925441.480942718
1331.0369510481867,2170542.0007514223
1343.0282749315038,1884809.9674300947
1355.0195988148207,1806864.1012870227
1367.0109226981378,1823782.652433126
1379.0022465814548,2071401.9723870377
1390.9935704647717,2134562.09132885
1402.9848943480888,2002498.4535503967
1414.9762182314057,1852241.7288901347
1426.9675421147226,1282599.3659722365
