t,P
0.0,573775.5296702164
28.956848943946888,690852.2620376258
57.913697887893775,852826.7101248789
86.87054683184067,976737.5480624783
115.82739577578755,1093744.030975616
144.78424471973446,1072548.9716267786
173.74109366368134,1073633.48453326
202.69794260762822,1049173.8417159729
231.6547915515751,1088872.6286195223
260.611640495522,1241198.8005548613
289.5684894394689,1265833.603698913
318.5253383834158,1210633.8041647326
347.4821873273627,1210236.6242199214
376.4390362713096,1250506.2401956604
405.39588521525644,1240534.993957744
434.35273415920335,1225722.9038113707
463.3095831031502,1229325.1564374538
492.2664320470971,1209121.9412108427
521.223280991044,1235521.7000490394
550.1801299349909,1232631.1892688032
579.1369788789378,1288062.044516191
608.0938278228847,1330062.9585601038
637.0506767668315,1357783.3957210898
666.0075257107785,1301708.6076522092
694.9643746547254,1314281.4566994421
723.9212235986722,1394719.6494489252
752.8780725426192,1417035.960561934
781.834921486566,1394134.3736805157
810.7917704305129,1328231.674265028
839.7486193744597,1290293.4283020217
868.7054683184067,1272154.3541209344
897.6623172623536,1213161.6758897488
926.6191662063004,1293936.8692906161
955.5760151502474,1307951.132553076
984.5328640941942,1272797.269509005
1013.4897130381411,1258192.7702185807
1042.446561982088,1207546.9595947657
1071.403410926035,1297381.4881444813
1100.3602598699817,1319161.5683368584
1129.3171088139286,1277525.9254106644
1158.2739577578757,1297074.4769777409
1187.2308067018225,1271859.820199576
1216.1876556457694,1227172.349986869
1245.1445045897162,1226156.8361970733
1274.101353533663,1214603.8715977748
1303.05820247761,1243803.064553326
1332.015051421557,1232460.5243918255
1360.9719003655039,1228150.2623511096
1389.9287493094507,1268545.752752212
1418.8855982533976,1251493.796580612
1447.8424471973444,1212074.1860607015
1476.7992961412913,1269113.5152986406
1505.7561450852384,1243604.718141395
1534.7129940291852,1266835.2622670443
1563.669842973132,1292610.1654691214
1592.626691917079,1272503.1206991645
1621.5835408610258,1288365.5399466092
1650.5403898049726,1252668.5725975493
1679.4972387489195,1290395.6939951344
1708.4540876928666,1320947.7126356112
1737.4109366368134,1336382.8786010258
1766.3677855807603,1424245.7975323575
1795.324634524707,1380457.8117620822
1824.281483468654,1367158.5129664994
1853.2383324126008,1382171.2659701388
1882.195181356548,1322577.8162138725
1911.1520303004947,1391571.0583509128
1940.1088792444416,1362770.840242061
1969.0657281883884,1371164.9119050375
1998.0225771323353,1257370.0009120458
2026.9794260762822,1204989.3953367854
2055.936275020229,1232675.7744488183
2084.893123964176,1255458.1077498035
2113.8499729081227,1304681.6989696845
2142.80682185207,1429896.1530502262
2171.763670796017,1385400.2979248606
2200.7205197399635,1387477.7526132897
2229.6773686839106,1387386.4560943593
2258.634217627857,1439374.9930946454
2287.5910665718043,1422529.7045080743
2316.5479155157514,1412224.605982877
2345.504764459698,1401242.8584660632
2374.461613403645,1306634.4061739664
2403.4184623475917,1195432.6747108148
2432.3753112915388,1161001.58640335
2461.3321602354854,1196935.8622144975
2490.2890091794325,1115165.4064084967
2519.2458581233795,1108965.658511088
2548.202707067326,1124282.3542614193
2577.1595560112733,1044866.8880282474
2606.11640495522,1047029.0976850223
2635.073253899167,1106819.1289986982
2664.030102843114,1117604.7425249324
2692.9869517870607,1175201.0380164348
2721.9438007310077,1109884.3741712156
2750.9006496749544,1190712.4977648547
2779.8574986189014,1196761.5116948392
2808.814347562848,1190110.273439846
2837.771196506795,1291324.7892469433
2866.7280454507422,1233284.3826783698
2895.684894394689,1152110.6398258025
2924.641743338636,1206229.7875853137
2953.5985922825826,1174913.483137267
2982.5554412265296,1195008.0104756013
3011.5122901704767,1158344.344153325
3040.4691391144233,1165827.6763989092
3069.4259880583704,1164968.12252028
3098.382837002317,1122899.3383375192
3127.339685946264,1139785.0752776666
3156.2965348902108,1146992.7721447505
3185.253383834158,1134938.3037208766
3214.210232778105,1168714.6062929812
3243.1670817220515,1200188.3391039113
3272.1239306659986,1230949.0435230227
3301.0807796099452,1241186.9362024348
3330.0376285538923,1287433.8511214545
3358.994477497839,1163341.4954319948
3387.951326441786,1043680.0389891262
3416.908175385733,956924.8927955138
3445.8650243296797,792055.8318359597
