t,P
0.0,1199399.5475014586
6.507679663339854,1758475.2791088347
13.015359326679707,2333997.7200114084
19.52303899001956,2965851.781826133
26.030718653359415,3268240.826831194
32.53839831669927,3836386.069954871
39.04607798003912,4612682.922065444
45.55375764337898,4650387.528937876
52.06143730671883,4960554.109847142
58.56911697005869,4941076.2031471515
65.07679663339854,4321045.470448043
71.58447629673839,3568342.4812805145
78.09215596007824,2972563.3164004767
84.5998356234181,3717907.886340474
91.10751528675796,3641333.8956175027
97.6151949500978,3932421.781282086
104.12287461343766,4007821.3534874483
110.63055427677752,5100793.598428938
117.13823394011737,5218218.9737815475
123.64591360345722,4600089.715969583
130.1535932667971,4047226.372360824
136.66127293013693,3759358.2640787717
143.16895259347677,4265327.79169002
149.67663225681665,3217178.632978987
156.1843119201565,3416997.4134960007
162.69199158349633,3361531.5325831813
169.1996712468362,3727373.4123810343
175.70735091017605,4083847.013380765
182.21503057351592,4116823.041932343
188.72271023685576,4255156.719029176
195.2303899001956,4057203.285646696
201.73806956353548,4151504.7134484467
208.24574922687532,4263676.67231724
214.7534288902152,4141945.707866599
221.26110855355503,3527735.018905821
227.76878821689488,3841132.992668137
234.27646788023475,3779337.6812500623
240.7841475435746,3702398.597246634
247.29182720691443,3492070.7168369256
253.7995068702543,3214176.338098048
260.3071865335942,3536731.790192843
266.814866196934,3337734.408783979
273.32254586027386,3284853.368658535
279.8302255236137,3449093.689387378
286.33790518695355,3663462.973356995
292.84558485029345,3861560.8606314166
299.3532645136333,3689160.616124693
305.86094417697313,3711203.500690345
312.368623840313,3617795.1910308725
318.8763035036528,3250660.554884745
325.38398316699266,3118134.2104989854
331.89166283033256,2591282.1568359034
338.3993424936724,2937672.380638686
344.90702215701225,3184094.618981128
351.4147018203521,3537573.217751509
357.92238148369194,3790871.2071762052
364.43006114703184,3851791.5374269155
370.9377408103717,4032354.713068455
377.4454204737115,3756415.652465215
383.95310013705136,3589146.585259512
390.4607798003912,3540548.439775791
396.9684594637311,3417572.694099127
403.47613912707095,3026844.9291401315
409.9838187904108,3247566.951046397
416.49149845375064,4049607.28816534
422.9991781170905,4193278.4519875245
429.5068577804304,4147484.3955709646
436.0145374437702,4148010.092702034
442.52221710711007,3956703.037707668
449.0298967704499,3821122.5778081384
455.53757643378975,2969441.7305404376
462.0452560971296,2821692.538201028
468.5529357604695,2650406.8711794345
475.06061542380934,2428734.786104611
481.5682950871492,2987275.825553773
488.075974750489,2878769.872501059
494.58365441382887,3399984.132492171
501.09133407716877,3366484.4334975956
507.5990137405086,3808719.010624341
514.1066934038485,4271428.102093557
520.6143730671884,4364036.124358321
527.1220527305281,4692168.587979262
533.629732393868,4690580.019987648
540.1374120572078,4586149.476983169
546.6450917205477,4544920.644406163
553.1527713838876,3808554.198932931
559.6604510472274,3245501.1623377437
566.1681307105673,3396941.6352255885
572.6758103739071,3511811.5665147398
579.183490037247,4020504.2841464123
585.6911697005869,3715022.9005028475
592.1988493639267,4252262.0907164635
598.7065290272666,4490142.366627632
605.2142086906064,4107169.452011184
611.7218883539463,3719410.593699906
618.229568017286,3223191.4503864506
624.737247680626,3093067.921589928
631.2449273439659,3188530.7514750604
637.7526070073056,2947658.437564826
644.2602866706455,2865116.0768698985
650.7679663339853,2560997.9387658397
657.2756459973252,2397541.428164348
663.7833256606651,2583536.7179525634
670.2910053240049,2634342.8172255717
676.7986849873448,2790381.5208123117
683.3063646506846,3014330.7958590845
689.8140443140245,3403173.541405227
696.3217239773644,4014783.306858149
702.8294036407042,3748690.6158545283
709.3370833040441,4344079.201081256
715.8447629673839,4354961.87005314
722.3524426307238,4043633.7310508746
728.8601222940637,3975413.4476894997
735.3678019574035,3514998.787361301
741.8754816207434,3529056.4844846423
748.3831612840831,3401675.516407072
754.890840947423,3408314.3052264866
761.398520610763,3686049.9227070403
767.9062002741027,3031298.1608869364
774.4138799374426,2514480.7738456377
